"COUNTRY","PRODUCT","YEAR","ANNUAL_VALUE"
"OECD Total","Combustible renewables",2022,318563.028362
"OECD Total","Distribution losses",2010,687622.394
"OECD Total","Distribution losses",2011,686777.406
"OECD Total","Distribution losses",2012,693057.034
"OECD Total","Distribution losses",2013,684266.097
"OECD Total","Distribution losses",2014,707960.052
"OECD Total","Distribution losses",2015,682475.908145
"OECD Total","Distribution losses",2016,638635.967789
"OECD Total","Distribution losses",2017,629970.378302
"OECD Total","Distribution losses",2018,616500.113294
"OECD Total","Distribution losses",2019,556097.458755
"OECD Total","Distribution losses",2020,494908.093513
"OECD Total","Distribution losses",2021,525343.135839
"OECD Total","Distribution losses",2022,679413.69176
"OECD Total","Electricity supplied",2010,10449845.523
"OECD Total","Electricity supplied",2011,10412102.423
"OECD Total","Electricity supplied",2012,10395861.15
"OECD Total","Electricity supplied",2013,10412950.721
"OECD Total","Electricity supplied",2014,10453346.212
"OECD Total","Electricity supplied",2015,10498490.9617
"OECD Total","Electricity supplied",2016,10573302.589046
"OECD Total","Electricity supplied",2017,10586570.294927
"OECD Total","Electricity supplied",2018,10821561.893726
"OECD Total","Electricity supplied",2019,10639383.986346
"OECD Total","Electricity supplied",2020,10370642.675445
"OECD Total","Electricity supplied",2021,10719428.359104
"OECD Total","Electricity supplied",2022,10797263.84484
"OECD Total","Electricity trade",2010,-22151.39
"OECD Total","Electricity trade",2011,-13504.399
"OECD Total","Electricity trade",2012,-3517.621
"OECD Total","Electricity trade",2013,-21257.658
"OECD Total","Electricity trade",2014,-16529.487
"OECD Total","Electricity trade",2015,-16389.136
"OECD Total","Electricity trade",2016,-18409.755
"OECD Total","Electricity trade",2017,4892.637
"OECD Total","Electricity trade",2018,-17533.427992
"OECD Total","Electricity trade",2019,18372.808779
"OECD Total","Electricity trade",2020,11252.777364
"OECD Total","Electricity trade",2021,-9452.345627
"OECD Total","Electricity trade",2022,2227.40417
"OECD Total","Final consumption",2010,9674557.159
"OECD Total","Final consumption",2011,9641062.006
"OECD Total","Final consumption",2012,9618431.419
"OECD Total","Final consumption",2013,9645713.756
"OECD Total","Final consumption",2014,9690849.1
"OECD Total","Final consumption",2015,9764871.989102
"OECD Total","Final consumption",2016,9849100.625721
"OECD Total","Final consumption",2017,9865339.155346
"OECD Total","Final consumption",2018,10112452.351225
"OECD Total","Final consumption",2019,9999181.265114
"OECD Total","Final consumption",2020,9788029.715211
"OECD Total","Final consumption",2021,10106276.085455
"OECD Total","Final consumption",2022,10015407.915662
"OECD Total","Fossil fuels",2010,6279272.203
"OECD Total","Fossil fuels",2011,6263147.288
"OECD Total","Fossil fuels",2012,6338273.333
"OECD Total","Fossil fuels",2013,6194975.414
"OECD Total","Fossil fuels",2014,6109391.46
"OECD Total","Fossil fuels",2015,6063176.751386
"OECD Total","Fossil fuels",2016,6014097.861182
"OECD Total","Fossil fuels",2017,5917543.700267
"OECD Total","Fossil fuels",2018,5995115.96548
"OECD Total","Fossil fuels",2019,5727826.902287
"OECD Total","Fossil fuels",2020,5373486.358117
"OECD Total","Fossil fuels",2021,5527230.356008
"OECD Total","Fossil fuels",2022,5554651.020676
"OECD Total","Geothermal",2010,39547.812
"OECD Total","Geothermal",2011,40329.758
"OECD Total","Geothermal",2012,40629.125
"OECD Total","Geothermal",2013,41983.053
"OECD Total","Geothermal",2014,43964.322
"OECD Total","Geothermal",2015,45810.72
"OECD Total","Geothermal",2016,46827.566
"OECD Total","Geothermal",2017,47753.262
"OECD Total","Geothermal",2018,49401.986053
"OECD Total","Geothermal",2019,50159.546129
"OECD Total","Geothermal",2020,51282.771664
"OECD Total","Geothermal",2021,52783.871926
"OECD Total","Geothermal",2022,54232.437452
"OECD Total","Hydro",2010,1418078.118
"OECD Total","Hydro",2011,1437283.128
"OECD Total","Hydro",2012,1446256.972
"OECD Total","Hydro",2013,1466311.754
"OECD Total","Hydro",2014,1493151.868
"OECD Total","Hydro",2015,1477332.662273
"OECD Total","Hydro",2016,1514489.478194
"OECD Total","Hydro",2017,1514535.747373
"OECD Total","Hydro",2018,1539034.691733
"OECD Total","Hydro",2019,1499607.152102
"OECD Total","Hydro",2020,1548336.954631
"OECD Total","Hydro",2021,1510569.736903
"OECD Total","Hydro",2022,1468185.983155
"OECD Total","Low carbon",2010,4180190.986
"OECD Total","Low carbon",2011,4167844.069
"OECD Total","Low carbon",2012,4086570.319
"OECD Total","Low carbon",2013,4229916.926
"OECD Total","Low carbon",2014,4360680.108
"OECD Total","Low carbon",2015,4452350.673311
"OECD Total","Low carbon",2016,4573961.519866
"OECD Total","Low carbon",2017,4706789.446663
"OECD Total","Low carbon",2018,4852432.515967
"OECD Total","Low carbon",2019,4975092.219839
"OECD Total","Low carbon",2020,5052143.619714
"OECD Total","Low carbon",2021,5229477.350352
"OECD Total","Low carbon",2022,5275650.462223
"OECD Total","Natural gas",2010,2435725.201
"OECD Total","Natural gas",2011,2487483.33
"OECD Total","Natural gas",2012,2633298.918
"OECD Total","Natural gas",2013,2494164.114
"OECD Total","Natural gas",2014,2482269.937
"OECD Total","Natural gas",2015,2692217.811764
"OECD Total","Natural gas",2016,2824425.49138
"OECD Total","Natural gas",2017,2808896.24927
"OECD Total","Natural gas",2018,2978246.999504
"OECD Total","Natural gas",2019,3103327.150089
"OECD Total","Natural gas",2020,3139910.401314
"OECD Total","Natural gas",2021,3110361.454266
"OECD Total","Natural gas",2022,3208667.390671
"OECD Total","Net electricity production",2010,10427694.133
"OECD Total","Net electricity production",2011,10398598.024
"OECD Total","Net electricity production",2012,10392343.529
"OECD Total","Net electricity production",2013,10391693.063
"OECD Total","Net electricity production",2014,10436816.725
"OECD Total","Net electricity production",2015,10482101.8257
"OECD Total","Net electricity production",2016,10554892.834046
"OECD Total","Net electricity production",2017,10591462.931927
"OECD Total","Net electricity production",2018,10804028.465734
"OECD Total","Net electricity production",2019,10657756.795125
"OECD Total","Net electricity production",2020,10381895.452809
"OECD Total","Net electricity production",2021,10709976.013477
"OECD Total","Net electricity production",2022,10799491.24901
"OECD Total","Non-renewables",2010,8465875.808
"OECD Total","Non-renewables",2011,8310917.244
"OECD Total","Non-renewables",2012,8199092.627
"OECD Total","Non-renewables",2013,8067822.937
"OECD Total","Non-renewables",2014,7997694.235
"OECD Total","Non-renewables",2015,7937382.744386
"OECD Total","Non-renewables",2016,7885381.031182
"OECD Total","Non-renewables",2017,7777807.550267
"OECD Total","Non-renewables",2018,7867815.293433
"OECD Total","Non-renewables",2019,7624673.477558
"OECD Total","Non-renewables",2020,7152601.169022
"OECD Total","Non-renewables",2021,7345561.246766
"OECD Total","Non-renewables",2022,7255645.565113
"OECD Total","Not specified",2010,31761.057
"OECD Total","Not specified",2011,32394.37
"OECD Total","Not specified",2012,32502.114
"OECD Total","Not specified",2013,33833.658
"OECD Total","Not specified",2014,34118.456
"OECD Total","Not specified",2015,32683.924
"OECD Total","Not specified",2016,33166.547
"OECD Total","Not specified",2017,32870.215
"OECD Total","Not specified",2018,43418.779028
"OECD Total","Not specified",2019,45162.327007
"OECD Total","Not specified",2020,43717.525014
"OECD Total","Not specified",2021,46718.572739
"OECD Total","Not specified",2022,30810.233858
"OECD Total","Nuclear",2010,2186603.605
"OECD Total","Nuclear",2011,2047769.956
"OECD Total","Nuclear",2012,1860819.294
"OECD Total","Nuclear",2013,1872847.523
"OECD Total","Nuclear",2014,1888302.775
"OECD Total","Nuclear",2015,1874205.993
"OECD Total","Nuclear",2016,1871283.17
"OECD Total","Nuclear",2017,1860263.85
"OECD Total","Nuclear",2018,1872699.327953
"OECD Total","Nuclear",2019,1896846.575271
"OECD Total","Nuclear",2020,1779114.810905
"OECD Total","Nuclear",2021,1818330.890758
"OECD Total","Nuclear",2022,1700994.544437
"OECD Total","Oil",2010,286791.868
"OECD Total","Oil",2011,303584.114
"OECD Total","Oil",2012,379016.243
"OECD Total","Oil",2013,323272.79
"OECD Total","Oil",2014,285184.975
"OECD Total","Oil",2015,257080.359159
"OECD Total","Oil",2016,241394.043496
"OECD Total","Oil",2017,210469.548535
"OECD Total","Oil",2018,203348.452296
"OECD Total","Oil",2019,179005.714979
"OECD Total","Oil",2020,170198.198719
"OECD Total","Oil",2021,175587.902359
"OECD Total","Oil",2022,187448.962617
"OECD Total","Other combustible non-renewables",2010,40351.006
"OECD Total","Other combustible non-renewables",2011,44998.045
"OECD Total","Other combustible non-renewables",2012,46963.838
"OECD Total","Other combustible non-renewables",2013,45742.937
"OECD Total","Other combustible non-renewables",2014,47067.752
"OECD Total","Other combustible non-renewables",2015,45459.383
"OECD Total","Other combustible non-renewables",2016,51482.954
"OECD Total","Other combustible non-renewables",2017,52634.815
"OECD Total","Other combustible non-renewables",2018,55764.939088
"OECD Total","Other combustible non-renewables",2019,54159.791858
"OECD Total","Other combustible non-renewables",2020,56471.803596
"OECD Total","Other combustible non-renewables",2021,57172.282075
"OECD Total","Other combustible non-renewables",2022,53804.622159
"OECD Total","Other renewables",2010,500.008
"OECD Total","Other renewables",2011,498.428
"OECD Total","Other renewables",2012,483.372
"OECD Total","Other renewables",2013,911.509
"OECD Total","Other renewables",2014,983.628
"OECD Total","Other renewables",2015,992.452
"OECD Total","Other renewables",2016,1009.397
"OECD Total","Other renewables",2017,1014.982
"OECD Total","Other renewables",2018,988.702985
"OECD Total","Other renewables",2019,981.409995
"OECD Total","Other renewables",2020,970.404001
"OECD Total","Other renewables",2021,968.108999
"OECD Total","Other renewables",2022,1021.844119
"OECD Total","Other renewables aggregated",2010,246788.6
"OECD Total","Other renewables aggregated",2011,258436.463
"OECD Total","Other renewables aggregated",2012,276507.759
"OECD Total","Other renewables aggregated",2013,292453.648
"OECD Total","Other renewables aggregated",2014,310978.085
"OECD Total","Other renewables aggregated",2015,326747.394256
"OECD Total","Other renewables aggregated",2016,332029.599168
"OECD Total","Other renewables aggregated",2017,340433.277142
"OECD Total","Other renewables aggregated",2018,349613.746283
"OECD Total","Other renewables aggregated",2019,354209.55458
"OECD Total","Other renewables aggregated",2020,359955.425918
"OECD Total","Other renewables aggregated",2021,379913.643143
"OECD Total","Other renewables aggregated",2022,373817.309933
"OECD Total","Others",2010,358903.931
"OECD Total","Others",2011,380976.529
"OECD Total","Others",2012,458482.195
"OECD Total","Others",2013,402849.385
"OECD Total","Others",2014,366371.183
"OECD Total","Others",2015,335223.666159
"OECD Total","Others",2016,326043.544496
"OECD Total","Others",2017,295974.578535
"OECD Total","Others",2018,302532.170412
"OECD Total","Others",2019,278327.833844
"OECD Total","Others",2020,270387.527329
"OECD Total","Others",2021,279478.757173
"OECD Total","Others",2022,272063.818634
"OECD Total","Renewables",2010,1961826.324
"OECD Total","Renewables",2011,2087679.743
"OECD Total","Renewables",2012,2193248.911
"OECD Total","Renewables",2013,2323235.745
"OECD Total","Renewables",2014,2438258.877
"OECD Total","Renewables",2015,2545460.756311
"OECD Total","Renewables",2016,2669511.802866
"OECD Total","Renewables",2017,2813655.381663
"OECD Total","Renewables",2018,2936314.408986
"OECD Total","Renewables",2019,3033083.317561
"OECD Total","Renewables",2020,3229311.283795
"OECD Total","Renewables",2021,3364427.886855
"OECD Total","Renewables",2022,3543845.683928
"OECD Total","Solar",2010,30625.479
"OECD Total","Solar",2011,62054.918
"OECD Total","Solar",2012,92237.513
"OECD Total","Solar",2013,118125.058
"OECD Total","Solar",2014,149958.179
"OECD Total","Solar",2015,186381.112996
"OECD Total","Solar",2016,220561.173425
"OECD Total","Solar",2017,267281.438517
"OECD Total","Solar",2018,308242.123048
"OECD Total","Solar",2019,354346.997403
"OECD Total","Solar",2020,395646.393787
"OECD Total","Solar",2021,510167.974098
"OECD Total","Solar",2022,613325.866837
"OECD Total","Total combustible fuels",2010,6454243.919
"OECD Total","Total combustible fuels",2011,6448362.195
"OECD Total","Total combustible fuels",2012,6541168.465
"OECD Total","Total combustible fuels",2013,6411335.23
"OECD Total","Total combustible fuels",2014,6342166.738
"OECD Total","Total combustible fuels",2015,6309695.396641
"OECD Total","Total combustible fuels",2016,6265123.95035
"OECD Total","Total combustible fuels",2017,6176338.518406
"OECD Total","Total combustible fuels",2018,6250871.340065
"OECD Total","Total combustible fuels",2019,5985733.173753
"OECD Total","Total combustible fuels",2020,5637471.083361
"OECD Total","Total combustible fuels",2021,5806673.445445
"OECD Total","Total combustible fuels",2022,5842403.815192
"OECD Total","Total exports",2010,376652.705
"OECD Total","Total exports",2011,416273.273
"OECD Total","Total exports",2012,454210.523
"OECD Total","Total exports",2013,439277.605
"OECD Total","Total exports",2014,474837.983
"OECD Total","Total exports",2015,504348.024
"OECD Total","Total exports",2016,472258.072
"OECD Total","Total exports",2017,491165.143
"OECD Total","Total exports",2018,473990.428996
"OECD Total","Total exports",2019,512473.590636
"OECD Total","Total exports",2020,498818.984348
"OECD Total","Total exports",2021,515982.232866
"OECD Total","Total exports",2022,546595.299462
"OECD Total","Total imports",2010,398804.095
"OECD Total","Total imports",2011,429777.672
"OECD Total","Total imports",2012,457728.144
"OECD Total","Total imports",2013,460535.263
"OECD Total","Total imports",2014,491367.47
"OECD Total","Total imports",2015,520737.16
"OECD Total","Total imports",2016,490667.827
"OECD Total","Total imports",2017,486272.506
"OECD Total","Total imports",2018,491523.856988
"OECD Total","Total imports",2019,494100.781857
"OECD Total","Total imports",2020,487566.206984
"OECD Total","Total imports",2021,525434.578493
"OECD Total","Total imports",2022,544367.895292
"OECD Total","Used for pumped storage",2010,87665.968
"OECD Total","Used for pumped storage",2011,84263.02
"OECD Total","Used for pumped storage",2012,84372.703
"OECD Total","Used for pumped storage",2013,82970.855
"OECD Total","Used for pumped storage",2014,85499.264
"OECD Total","Used for pumped storage",2015,81927.730453
"OECD Total","Used for pumped storage",2016,85565.995534
"OECD Total","Used for pumped storage",2017,91260.761279
"OECD Total","Used for pumped storage",2018,87796.642219
"OECD Total","Used for pumped storage",2019,84105.26248
"OECD Total","Used for pumped storage",2020,87704.866722
"OECD Total","Used for pumped storage",2021,87809.137804
"OECD Total","Used for pumped storage",2022,102442.237404
"OECD Total","Wind",2010,266334.127
"OECD Total","Wind",2011,329905.234
"OECD Total","Wind",2012,378246.667
"OECD Total","Wind",2013,446345.285
"OECD Total","Wind",2014,484170.745
"OECD Total","Wind",2015,554999.586786
"OECD Total","Wind",2016,602431.552079
"OECD Total","Wind",2017,691404.918631
"OECD Total","Wind",2018,739423.847922
"OECD Total","Wind",2019,824919.613476
"OECD Total","Wind",2020,925372.509459
"OECD Total","Wind",2021,963776.532711
"OECD Total","Wind",2022,1088516.524003
"Poland","Coal",2010,125519.052
"Poland","Coal",2011,128457.363
"Poland","Coal",2012,123709.565
"Poland","Coal",2013,126808.536
"Poland","Coal",2014,119400.472
"Poland","Coal",2015,120596.056
"Poland","Coal",2016,120373.13
"Poland","Coal",2017,120096.949
"Poland","Coal",2018,120586.465154
"Poland","Coal",2019,110299.970812
"Poland","Coal",2020,100219.251621
"Poland","Coal",2021,120280.595095
"Poland","Coal",2022,116672.131863
"Poland","Combustible renewables",2010,5717.986
"Poland","Combustible renewables",2011,6896.925
"Poland","Combustible renewables",2012,9153.799
"Poland","Combustible renewables",2013,7824.025
"Poland","Combustible renewables",2014,9055.488
"Poland","Combustible renewables",2015,9011.916
"Poland","Combustible renewables",2016,7203.39
"Poland","Combustible renewables",2017,5839.342
"Poland","Combustible renewables",2018,5936.421712
"Poland","Combustible renewables",2019,8655.393548
"Poland","Combustible renewables",2020,9255.174513
"Poland","Combustible renewables",2021,8463.773478
"Poland","Combustible renewables",2022,7187.350987
"Poland","Distribution losses",2010,11851
"Poland","Distribution losses",2011,10638
"Poland","Distribution losses",2012,10884.002
"Poland","Distribution losses",2013,10247
"Poland","Distribution losses",2014,10250
"Poland","Distribution losses",2015,10534.001
"Poland","Distribution losses",2016,9494.968
"Poland","Distribution losses",2017,9996
"Poland","Distribution losses",2018,8894
"Poland","Distribution losses",2019,8951
"Poland","Distribution losses",2020,9994.999999
"Poland","Distribution losses",2021,4200.958373
"Poland","Distribution losses",2022,8658.725164
"Poland","Electricity supplied",2010,142103.001
"Poland","Electricity supplied",2011,143671.174
"Poland","Electricity supplied",2012,144809
"Poland","Electricity supplied",2013,145558
"Poland","Electricity supplied",2014,147380
"Poland","Electricity supplied",2015,150360.999
"Poland","Electricity supplied",2016,154001.167
"Poland","Electricity supplied",2017,157156.335
"Poland","Electricity supplied",2018,160954.173999
"Poland","Electricity supplied",2019,161985.944001
"Poland","Electricity supplied",2020,159417.595
"Poland","Electricity supplied",2021,168661.510566
"Poland","Electricity supplied",2022,162909.314784
"Poland","Electricity trade",2010,1354
"Poland","Electricity trade",2011,5242.002
"Poland","Electricity trade",2012,2839.999
"Poland","Electricity trade",2013,4521.001
"Poland","Electricity trade",2014,-2165.999
"Poland","Electricity trade",2015,334
"Poland","Electricity trade",2016,-1999
"Poland","Electricity trade",2017,-2287.001
"Poland","Electricity trade",2018,-5694.502999
"Poland","Electricity trade",2019,-10622.975
"Poland","Electricity trade",2020,-13267.044
"Poland","Electricity trade",2021,-887.772
"Poland","Electricity trade",2022,1672.379
"Poland","Final consumption",2010,129424.001
"Poland","Final consumption",2011,132388.175
"Poland","Final consumption",2012,133278.002
"Poland","Final consumption",2013,134481.001
"Poland","Final consumption",2014,136308.001
"Poland","Final consumption",2015,138926.999
"Poland","Final consumption",2016,143762.198
"Poland","Final consumption",2017,146425.454
"Poland","Final consumption",2018,146586.129
"Poland","Final consumption",2019,152002.316001
"Poland","Final consumption",2020,148241.580001
"Poland","Final consumption",2021,163336.311346
"Poland","Final consumption",2022,152749.717359
"Poland","Fossil fuels",2010,132615.024
"Poland","Fossil fuels",2011,136094.079
"Poland","Fossil fuels",2012,131345.208
"Poland","Fossil fuels",2013,133343.971
"Poland","Fossil fuels",2014,125864.511
"Poland","Fossil fuels",2015,128489.084
"Poland","Fossil fuels",2016,129805.61
"Poland","Fossil fuels",2017,131290.48
"Poland","Fossil fuels",2018,134191.948292
"Poland","Fossil fuels",2019,124598.870448
"Poland","Fossil fuels",2020,116598.406489
"Poland","Fossil fuels",2021,136104.407543
"Poland","Fossil fuels",2022,128016.741286
"Poland","Geothermal",2010,0
"Poland","Geothermal",2011,0
"Poland","Geothermal",2012,0
"Poland","Geothermal",2013,0
"Poland","Geothermal",2014,0
"Poland","Geothermal",2015,0
"Poland","Geothermal",2018,0
"Poland","Geothermal",2019,0
"Poland","Geothermal",2020,0
"Poland","Geothermal",2021,0
"Poland","Hydro",2010,3460
"Poland","Hydro",2011,2734.999
"Poland","Hydro",2012,2440.002
"Poland","Hydro",2013,2971
"Poland","Hydro",2014,2708
"Poland","Hydro",2015,2409
"Poland","Hydro",2016,2590.694
"Poland","Hydro",2017,2999.856
"Poland","Hydro",2018,2359.133
"Poland","Hydro",2019,2637.286
"Poland","Hydro",2020,2909.884999
"Poland","Hydro",2021,3193.594636
"Poland","Hydro",2022,2774.912769
"Poland","Low carbon",2010,10921.991
"Poland","Low carbon",2011,12920.101
"Poland","Low carbon",2012,16380.803
"Poland","Low carbon",2013,16841.022
"Poland","Low carbon",2014,19485.482
"Poland","Low carbon",2015,22316.917
"Poland","Low carbon",2016,22260.553
"Poland","Low carbon",2017,23640.582
"Poland","Low carbon",2018,21189.674715
"Poland","Low carbon",2019,26992.708545
"Poland","Low carbon",2020,29635.483515
"Poland","Low carbon",2021,31752.670029
"Poland","Low carbon",2022,36644.220489
"Poland","Natural gas",2010,4351.986
"Poland","Natural gas",2011,5281.804
"Poland","Natural gas",2012,5676.914
"Poland","Natural gas",2013,4781.702
"Poland","Natural gas",2014,4835.887
"Poland","Natural gas",2015,5792.986
"Poland","Natural gas",2016,7091.107
"Poland","Natural gas",2017,9031.538
"Poland","Natural gas",2018,11454.454899
"Poland","Natural gas",2019,13550.284676
"Poland","Natural gas",2020,15841.12301
"Poland","Natural gas",2021,15240.727799
"Poland","Natural gas",2022,10777.304548
"Poland","Net electricity production",2010,143457.001
"Poland","Net electricity production",2011,148913.176
"Poland","Net electricity production",2012,147648.999
"Poland","Net electricity production",2013,150079.001
"Poland","Net electricity production",2014,145214.001
"Poland","Net electricity production",2015,150694.999
"Poland","Net electricity production",2016,152002.167
"Poland","Net electricity production",2017,154869.334
"Poland","Net electricity production",2018,155259.671
"Poland","Net electricity production",2019,151362.969001
"Poland","Net electricity production",2020,146150.551
"Poland","Net electricity production",2021,167773.738566
"Poland","Net electricity production",2022,164586.623784
"Poland","Non-renewables",2010,132615.024
"Poland","Non-renewables",2011,136094.079
"Poland","Non-renewables",2012,131345.208
"Poland","Non-renewables",2013,133343.971
"Poland","Non-renewables",2014,125864.511
"Poland","Non-renewables",2015,128489.084
"Poland","Non-renewables",2016,129805.61
"Poland","Non-renewables",2017,131290.48
"Poland","Non-renewables",2018,134191.948292
"Poland","Non-renewables",2019,124598.870448
"Poland","Non-renewables",2020,116598.406489
"Poland","Non-renewables",2021,136104.407543
"Poland","Non-renewables",2022,128016.741286
"Poland","Not specified",2010,80.004
"Poland","Not specified",2011,101.004
"Poland","Not specified",2012,77.004
"Poland","Not specified",2013,105.996
"Poland","Not specified",2014,135.996
"Poland","Not specified",2015,0
"Poland","Not specified",2016,63.996
"Poland","Not specified",2017,61.728
"Poland","Not specified",2018,121.952004
"Poland","Not specified",2019,228.609996
"Poland","Not specified",2020,83.339004
"Poland","Not specified",2021,83.339004
"Poland","Not specified",2022,74.337996
"Poland","Nuclear",2018,0
"Poland","Nuclear",2019,0
"Poland","Nuclear",2020,0
"Poland","Nuclear",2021,0
"Poland","Oil",2010,2623.165
"Poland","Oil",2011,2225.781
"Poland","Oil",2012,1854.519
"Poland","Oil",2013,1616.887
"Poland","Oil",2014,1446.774
"Poland","Oil",2015,1921.018
"Poland","Oil",2016,2084.501
"Poland","Oil",2017,1818.541
"Poland","Oil",2018,0
"Poland","Oil",2019,0
"Poland","Oil",2020,0
"Poland","Oil",2021,0
"Poland","Oil",2022,0
"Poland","Other combustible non-renewables",2010,40.817
"Poland","Other combustible non-renewables",2011,23.537
"Poland","Other combustible non-renewables",2012,27.206
"Poland","Other combustible non-renewables",2013,30.85
"Poland","Other combustible non-renewables",2014,34.542
"Poland","Other combustible non-renewables",2015,62.334
"Poland","Other combustible non-renewables",2016,192.876
"Poland","Other combustible non-renewables",2017,281.724
"Poland","Other combustible non-renewables",2018,2029.076235
"Poland","Other combustible non-renewables",2019,520.004964
"Poland","Other combustible non-renewables",2020,454.692854
"Poland","Other combustible non-renewables",2021,499.745645
"Poland","Other combustible non-renewables",2022,492.966879
"Poland","Other renewables",2018,0
"Poland","Other renewables",2019,0
"Poland","Other renewables",2020,0
"Poland","Other renewables",2021,0
"Poland","Other renewables aggregated",2010,5717.986
"Poland","Other renewables aggregated",2011,6896.925
"Poland","Other renewables aggregated",2012,9153.799
"Poland","Other renewables aggregated",2013,7824.025
"Poland","Other renewables aggregated",2014,9055.488
"Poland","Other renewables aggregated",2015,9011.916
"Poland","Other renewables aggregated",2016,7203.39
"Poland","Other renewables aggregated",2017,5839.342
"Poland","Other renewables aggregated",2018,5936.421712
"Poland","Other renewables aggregated",2019,8655.393548
"Poland","Other renewables aggregated",2020,9255.174513
"Poland","Other renewables aggregated",2021,8463.773478
"Poland","Other renewables aggregated",2022,7187.350987
"Poland","Others",2010,2743.986
"Poland","Others",2011,2354.912
"Poland","Others",2012,1958.729
"Poland","Others",2013,1753.733
"Poland","Others",2014,1628.152
"Poland","Others",2015,2100.042
"Poland","Others",2016,2341.373
"Poland","Others",2017,2161.993
"Poland","Others",2018,2151.028239
"Poland","Others",2019,748.61496
"Poland","Others",2020,538.031858
"Poland","Others",2021,583.084649
"Poland","Others",2022,567.304875
"Poland","Renewables",2010,10841.987
"Poland","Renewables",2011,12819.097
"Poland","Renewables",2012,16303.799
"Poland","Renewables",2013,16735.026
"Poland","Renewables",2014,19349.486
"Poland","Renewables",2015,22205.917
"Poland","Renewables",2016,22196.557
"Poland","Renewables",2017,23578.854
"Poland","Renewables",2018,21067.722711
"Poland","Renewables",2019,26764.098549
"Poland","Renewables",2020,29552.144511
"Poland","Renewables",2021,31669.331025
"Poland","Renewables",2022,36569.882493
"Poland","Solar",2010,0
"Poland","Solar",2011,0.174
"Poland","Solar",2012,1
"Poland","Solar",2013,1
"Poland","Solar",2014,6.998
"Poland","Solar",2015,52.071
"Poland","Solar",2016,123.874
"Poland","Solar",2017,142.863
"Poland","Solar",2018,300.487999
"Poland","Solar",2019,710.673001
"Poland","Solar",2020,1957.915999
"Poland","Solar",2021,3831.005074
"Poland","Solar",2022,8235.536901
"Poland","Total combustible fuels",2010,138253
"Poland","Total combustible fuels",2011,142890.001
"Poland","Total combustible fuels",2012,140421.999
"Poland","Total combustible fuels",2013,141062.001
"Poland","Total combustible fuels",2014,134783.999
"Poland","Total combustible fuels",2015,137390.002
"Poland","Total combustible fuels",2016,136945.004
"Poland","Total combustible fuels",2017,137068.094
"Poland","Total combustible fuels",2018,140006.418
"Poland","Total combustible fuels",2019,133025.653999
"Poland","Total combustible fuels",2020,125770.241998
"Poland","Total combustible fuels",2021,144484.842017
"Poland","Total combustible fuels",2022,135129.754279
"Poland","Total exports",2010,7664
"Poland","Total exports",2011,12022.002
"Poland","Total exports",2012,12642.999
"Poland","Total exports",2013,12322
"Poland","Total exports",2014,11342
"Poland","Total exports",2015,14793
"Poland","Total exports",2016,12018
"Poland","Total exports",2017,10983.999
"Poland","Total exports",2018,8121.301
"Poland","Total exports",2019,7245.352
"Poland","Total exports",2020,7357.075
"Poland","Total exports",2021,14212.064
"Poland","Total exports",2022,16914.939
"Poland","Total imports",2010,6310
"Poland","Total imports",2011,6780
"Poland","Total imports",2012,9803
"Poland","Total imports",2013,7800.999
"Poland","Total imports",2014,13507.999
"Poland","Total imports",2015,14459
"Poland","Total imports",2016,14017
"Poland","Total imports",2017,13271
"Poland","Total imports",2018,13815.803999
"Poland","Total imports",2019,17868.327
"Poland","Total imports",2020,20624.119
"Poland","Total imports",2021,15099.836
"Poland","Total imports",2022,15237.63
"Poland","Used for pumped storage",2010,828
"Poland","Used for pumped storage",2011,644.999
"Poland","Used for pumped storage",2012,646.999
"Poland","Used for pumped storage",2013,829.999
"Poland","Used for pumped storage",2014,822.001
"Poland","Used for pumped storage",2015,900
"Poland","Used for pumped storage",2016,744.001
"Poland","Used for pumped storage",2017,734.881
"Poland","Used for pumped storage",2018,661.258001
"Poland","Used for pumped storage",2019,1032.628
"Poland","Used for pumped storage",2020,1181.015
"Poland","Used for pumped storage",2021,1124.240847
"Poland","Used for pumped storage",2022,1500.87226
"Poland","Wind",2010,1664.001
"Poland","Wind",2011,3186.999
"Poland","Wind",2012,4708.998
"Poland","Wind",2013,5939.001
"Poland","Wind",2014,7579
"Poland","Wind",2015,10728
"Poland","Wind",2016,12278.599
"Poland","Wind",2017,14574.193
"Poland","Wind",2018,12471.68
"Poland","Wind",2019,14760.746
"Poland","Wind",2020,15429.169
"Poland","Wind",2021,16180.957837
"Poland","Wind",2022,18372.081836
"Portugal","Coal",2010,6845.719
"Portugal","Coal",2011,9487.36
"Portugal","Coal",2012,12551.864
"Portugal","Coal",2013,11337.179
"Portugal","Coal",2014,11438.024
"Portugal","Coal",2015,14106.605
"Portugal","Coal",2016,12122.739
"Portugal","Coal",2017,14106.765
"Portugal","Coal",2018,11553.221047
"Portugal","Coal",2019,5375.841949
"Portugal","Coal",2020,2310.571727
"Portugal","Coal",2021,771.817
"Portugal","Coal",2022,0
"Portugal","Combustible renewables",2010,2521.344
"Portugal","Combustible renewables",2011,2816.92
"Portugal","Combustible renewables",2012,2829.374
"Portugal","Combustible renewables",2013,2921.924
"Portugal","Combustible renewables",2014,2916.927
"Portugal","Combustible renewables",2015,2973.24
"Portugal","Combustible renewables",2016,2947.658
